|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |      source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 333.75699582 |  57.04346522 |  4.18 | I/239/hip_main |  18 |  648.096 |  463.885 |     63195.8 |  333.774139971 | 57.0246936817 |  1.02316266189 |         98546.9860652 |             473.934593054 | 10.2263833987 | 0.00521800872859 | 58.7632375415 |
| 334.11046921 |  57.22022542 |  5.88 | I/239/hip_main | 159 |  644.699 |  472.894 |     10553.7 |  334.130299635 | 57.1964174414 |  1.07420236765 |         23875.8132375 |             385.367282576 | 8.68717046521 |  0.0175124297311 | 58.5336487652 |
| 334.36795272 |  49.12693540 |  6.46 | I/239/hip_main | 143 |  932.815 |  370.003 |     8405.41 |  334.377596659 | 49.1222079559 |  1.05620511888 |         12742.6381467 |             370.995242551 | 8.00542340902 |  0.0315892073159 | 59.4252993089 |
| 334.55247853 |  62.80436392 |  5.75 | I/239/hip_main | 113 |  451.934 |  554.106 |     17626.2 |  334.569723285 | 62.8198498266 |  1.03913567329 |         27590.2509863 |             389.772500752 | 8.84416416062 |  0.0153279926132 | 56.5708195907 |
| 335.16155598 |  58.40985302 |  6.46 | I/239/hip_main | 162 |  610.032 |   507.99 |     10443.0 |  335.182506071 | 58.3976534268 | 0.621253412481 |         13166.0164495 |             369.899353411 | 8.04091101592 |   0.030483084993 | 57.6896669591 |
| 336.12914880 |  49.47640074 |  4.55 | I/239/hip_main |  19 |  934.972 |  415.293 |     44194.5 |  336.130203336 |  49.470997959 |  1.01329306791 |         82328.2405922 |             454.370130658 | 10.0311471184 | 0.00598812252294 | 58.2814263892 |
| 337.28845910 |  58.40408865 |  6.31 | I/239/hip_main |  45 |   623.69 |  547.368 |     43197.1 |  337.321213624 | 58.3963973596 |  1.06795595216 |         124559.619152 |             501.860157514 | 10.4807182117 | 0.00437154733299 | 56.6015228029 |
| 337.29269975 |  58.41518990 |  4.07 | I/239/hip_main |  45 |   623.69 |  547.368 |     43197.1 |  337.321213624 | 58.3963973596 |  1.06795595216 |         124559.619152 |             501.860157514 | 10.4807182117 | 0.00437154733299 | 56.6015228029 |
| 337.38259473 |  47.70689488 |  4.34 | I/239/hip_main |  69 |  1009.59 |   423.62 |     27906.0 |  337.385484394 | 47.7266457267 |  1.22416644911 |         90258.8421173 |              461.94256635 | 10.1309994272 | 0.00555300370282 | 57.3890553758 |
| 337.47278057 |  52.41655771 |  6.51 | I/239/hip_main | 158 |  839.211 |  481.081 |     7504.54 |  337.478478934 |  52.390767372 |  1.09630210344 |          15792.256413 |             376.055185288 | 8.23838549967 |  0.0258367053679 | 57.3515171532 |
| 337.82239898 |  50.28244976 |  3.76 | I/239/hip_main |   3 |  918.965 |  464.362 |     63205.2 |  337.832831822 | 50.2718977244 |  1.06760091716 |         134775.632343 |             509.592285383 | 10.5663034779 | 0.00410243023926 | 57.1872886355 |
| 338.47134180 |  61.77809380 |  6.55 | I/239/hip_main | 176 |  510.045 |  606.251 |     8173.25 |  338.507603326 | 61.7890374613 | 0.966624236994 |         14031.2575685 |             371.772980356 | 8.11001652488 |  0.0287482203015 |  55.180202187 |
| 338.94073618 |  73.64312707 |  5.08 | I/239/hip_main |  51 |  82.8533 |  741.727 |     11614.1 |   338.95945546 | 73.6357183605 |  1.60739456026 |         44356.0818884 |             410.604751829 | 9.35965797397 |  0.0100438572743 | 50.3019883591 |
